LineId,Device,year,month,day,Time,Content,EventId,EventTemplate,ParameterList
1220,cup,2020,02,29,23:17:03,1j8BLz-0007Py-QK Completed,4695c7f2,<*> Completed,['1j8BLz-0007Py-QK']
1221,cup,2020,02,29,23:18:44,1j8BNc-0007QV-Mn <= sunni@mail.cup.com U=www-data P=local S=1044 id=20200229231844.Horde.REJ6jikcw4HcJSa4gf1a_Bm@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8BNc-0007QV-Mn', '<= sunni@mail.cup.com', 'www-data', 'local', '1044 id=20200229231844.Horde.REJ6jikcw4HcJSa4gf1a_Bm@mail.cup.com']"
1222,cup,2020,02,29,23:18:44,1j8BNc-0007QV-Mn => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8BNc-0007QV-Mn', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
1223,cup,2020,02,29,23:18:44,1j8BNc-0007QV-Mn => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8BNc-0007QV-Mn', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
1224,cup,2020,02,29,23:18:44,1j8BNc-0007QV-Mn Completed,4695c7f2,<*> Completed,['1j8BNc-0007QV-Mn']
1225,cup,2020,02,29,23:24:26,1j8BT8-0007SK-KD <= danette@mail.cup.com U=www-data P=local S=6205 id=20200229232426.Horde.M8sdajAQ7X5oMuv2KKNPsZO@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8BT8-0007SK-KD', '<= danette@mail.cup.com', 'www-data', 'local', '6205 id=20200229232426.Horde.M8sdajAQ7X5oMuv2KKNPsZO@mail.cup.com']"
1226,cup,2020,02,29,23:24:26,1j8BT8-0007SK-KD => sunni <sunni@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8BT8-0007SK-KD', '=> sunni <sunni@mail.cup.com>', 'local_user', 'mail_spool']"
1227,cup,2020,02,29,23:24:26,1j8BT8-0007SK-KD Completed,4695c7f2,<*> Completed,['1j8BT8-0007SK-KD']
1228,cup,2020,02,29,23:34:25,Start queue run: pid=28805,86cf1be4,Start queue run: pid=<*>,['28805']
1229,cup,2020,02,29,23:34:25,End queue run: pid=28805,3c82302c,End queue run: pid=<*>,['28805']
1230,cup,2020,02,29,23:35:35,1j8Bdv-0007V4-B8 <= danette@mail.cup.com U=www-data P=local S=1002 id=20200229233535.Horde.yEfeJmmc8UP1GJ5PCi6wrGg@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8Bdv-0007V4-B8', '<= danette@mail.cup.com', 'www-data', 'local', '1002 id=20200229233535.Horde.yEfeJmmc8UP1GJ5PCi6wrGg@mail.cup.com']"
1231,cup,2020,02,29,23:35:35,1j8Bdv-0007V4-B8 => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Bdv-0007V4-B8', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1232,cup,2020,02,29,23:35:35,1j8Bdv-0007V4-B8 Completed,4695c7f2,<*> Completed,['1j8Bdv-0007V4-B8']
1233,cup,2020,02,29,23:37:45,1j8Bg1-0007W1-Gj <= danette@mail.cup.com U=www-data P=local S=2676 id=20200229233745.Horde.6tHEY_7kmNVvLY0f18cMYzY@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8Bg1-0007W1-Gj', '<= danette@mail.cup.com', 'www-data', 'local', '2676 id=20200229233745.Horde.6tHEY_7kmNVvLY0f18cMYzY@mail.cup.com']"
1234,cup,2020,02,29,23:37:45,1j8Bg1-0007W1-Gj => sunni <sunni@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Bg1-0007W1-Gj', '=> sunni <sunni@mail.cup.com>', 'local_user', 'mail_spool']"
1235,cup,2020,02,29,23:37:45,1j8Bg1-0007W1-Gj Completed,4695c7f2,<*> Completed,['1j8Bg1-0007W1-Gj']
1236,cup,2020,02,29,23:38:52,1j8Bh6-0007WS-4k <= sunni@mail.cup.com U=www-data P=local S=5241 id=20200229233851.Horde.swGlrXooiAGVXs7xYOCWl2g@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8Bh6-0007WS-4k', '<= sunni@mail.cup.com', 'www-data', 'local', '5241 id=20200229233851.Horde.swGlrXooiAGVXs7xYOCWl2g@mail.cup.com']"
1237,cup,2020,02,29,23:38:52,1j8Bh6-0007WS-4k => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Bh6-0007WS-4k', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
1238,cup,2020,02,29,23:38:52,1j8Bh6-0007WS-4k Completed,4695c7f2,<*> Completed,['1j8Bh6-0007WS-4k']
1239,cup,2020,02,29,23:41:09,1j8BjJ-0007Y1-J2 <= kelsey@mail.cup.com U=www-data P=local S=6116 id=20200229234109.Horde.Sn5d6ZxownRg2Yxr7PVd-f5@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8BjJ-0007Y1-J2', '<= kelsey@mail.cup.com', 'www-data', 'local', '6116 id=20200229234109.Horde.Sn5d6ZxownRg2Yxr7PVd-f5@mail.cup.com']"
1240,cup,2020,02,29,23:41:09,1j8BjJ-0007Y1-J2 => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8BjJ-0007Y1-J2', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
1241,cup,2020,02,29,23:41:09,1j8BjJ-0007Y1-J2 => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8BjJ-0007Y1-J2', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
1242,cup,2020,02,29,23:41:09,1j8BjJ-0007Y1-J2 Completed,4695c7f2,<*> Completed,['1j8BjJ-0007Y1-J2']
1243,cup,2020,02,29,23:43:36,1j8Blg-0007Ym-Ml <= kelsey@mail.cup.com U=www-data P=local S=998 id=20200229234336.Horde.pA7InF8EpRNIppqcLZuebVh@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8Blg-0007Ym-Ml', '<= kelsey@mail.cup.com', 'www-data', 'local', '998 id=20200229234336.Horde.pA7InF8EpRNIppqcLZuebVh@mail.cup.com']"
1244,cup,2020,02,29,23:43:36,1j8Blg-0007Ym-Ml => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Blg-0007Ym-Ml', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
1245,cup,2020,02,29,23:43:36,1j8Blg-0007Ym-Ml Completed,4695c7f2,<*> Completed,['1j8Blg-0007Ym-Ml']
1246,cup,2020,02,29,23:50:27,1j8BsJ-0007aH-JT <= kelsey@mail.cup.com U=www-data P=local S=1365 id=20200229235027.Horde.lfIVyDz5pF3ph2A6rQ9-Kxz@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8BsJ-0007aH-JT', '<= kelsey@mail.cup.com', 'www-data', 'local', '1365 id=20200229235027.Horde.lfIVyDz5pF3ph2A6rQ9-Kxz@mail.cup.com']"
1247,cup,2020,02,29,23:50:27,1j8BsJ-0007aH-JT => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8BsJ-0007aH-JT', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1248,cup,2020,02,29,23:50:27,1j8BsJ-0007aH-JT Completed,4695c7f2,<*> Completed,['1j8BsJ-0007aH-JT']
1249,cup,2020,03,01,00:02:48,1j8C4G-0007cS-CI <= kelsey@mail.cup.com U=www-data P=local S=1001 id=20200301000248.Horde.gGPfqa15F41vo5MGO4vYteZ@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8C4G-0007cS-CI', '<= kelsey@mail.cup.com', 'www-data', 'local', '1001 id=20200301000248.Horde.gGPfqa15F41vo5MGO4vYteZ@mail.cup.com']"
1250,cup,2020,03,01,00:02:48,1j8C4G-0007cS-CI => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8C4G-0007cS-CI', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
1251,cup,2020,03,01,00:02:48,1j8C4G-0007cS-CI Completed,4695c7f2,<*> Completed,['1j8C4G-0007cS-CI']
1252,cup,2020,03,01,00:04:25,Start queue run: pid=29313,86cf1be4,Start queue run: pid=<*>,['29313']
1253,cup,2020,03,01,00:04:25,End queue run: pid=29313,3c82302c,End queue run: pid=<*>,['29313']
1254,cup,2020,03,01,00:10:52,1j8CC4-0007eu-Vz <= sunni@mail.cup.com U=www-data P=local S=1360 id=20200301001052.Horde.bNzdsvFObzjmfLpAaqJbR_1@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CC4-0007eu-Vz', '<= sunni@mail.cup.com', 'www-data', 'local', '1360 id=20200301001052.Horde.bNzdsvFObzjmfLpAaqJbR_1@mail.cup.com']"
1255,cup,2020,03,01,00:10:53,1j8CC4-0007eu-Vz => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CC4-0007eu-Vz', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
1256,cup,2020,03,01,00:10:53,1j8CC4-0007eu-Vz => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CC4-0007eu-Vz', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
1257,cup,2020,03,01,00:10:53,1j8CC4-0007eu-Vz Completed,4695c7f2,<*> Completed,['1j8CC4-0007eu-Vz']
1258,cup,2020,03,01,00:14:00,1j8CF6-0007fa-Lu <= sunni@mail.cup.com U=www-data P=local S=32913 id=20200301001400.Horde.OGlp_5hP5xstF8rLiEKXeBH@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CF6-0007fa-Lu', '<= sunni@mail.cup.com', 'www-data', 'local', '32913 id=20200301001400.Horde.OGlp_5hP5xstF8rLiEKXeBH@mail.cup.com']"
1259,cup,2020,03,01,00:14:00,1j8CF6-0007fa-Lu => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CF6-0007fa-Lu', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1260,cup,2020,03,01,00:14:00,1j8CF6-0007fa-Lu Completed,4695c7f2,<*> Completed,['1j8CF6-0007fa-Lu']
1261,cup,2020,03,01,00:21:01,1j8CLt-0007hW-0i <= kelsey@mail.cup.com U=www-data P=local S=5819 id=20200301002100.Horde.k9-zhi84a7_gianeNHLw8QI@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CLt-0007hW-0i', '<= kelsey@mail.cup.com', 'www-data', 'local', '5819 id=20200301002100.Horde.k9-zhi84a7_gianeNHLw8QI@mail.cup.com']"
1262,cup,2020,03,01,00:21:01,1j8CLt-0007hW-0i => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CLt-0007hW-0i', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
1263,cup,2020,03,01,00:21:01,1j8CLt-0007hW-0i => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CLt-0007hW-0i', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
1264,cup,2020,03,01,00:21:01,1j8CLt-0007hW-0i Completed,4695c7f2,<*> Completed,['1j8CLt-0007hW-0i']
1265,cup,2020,03,01,00:22:08,1j8CMy-0007i4-OR <= sunni@mail.cup.com U=www-data P=local S=4325 id=20200301002208.Horde._EMvzA5viJ4ujfunmTjJDKm@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CMy-0007i4-OR', '<= sunni@mail.cup.com', 'www-data', 'local', '4325 id=20200301002208.Horde._EMvzA5viJ4ujfunmTjJDKm@mail.cup.com']"
1266,cup,2020,03,01,00:22:08,1j8CMy-0007i4-OR => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CMy-0007i4-OR', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1267,cup,2020,03,01,00:22:08,1j8CMy-0007i4-OR Completed,4695c7f2,<*> Completed,['1j8CMy-0007i4-OR']
1268,cup,2020,03,01,00:23:11,1j8CNz-0007iW-QF <= sunni@mail.cup.com U=www-data P=local S=4014 id=20200301002311.Horde.NDilqL_uprfgp31vNkJGxr0@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CNz-0007iW-QF', '<= sunni@mail.cup.com', 'www-data', 'local', '4014 id=20200301002311.Horde.NDilqL_uprfgp31vNkJGxr0@mail.cup.com']"
1269,cup,2020,03,01,00:23:11,1j8CNz-0007iW-QF => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CNz-0007iW-QF', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1270,cup,2020,03,01,00:23:11,1j8CNz-0007iW-QF Completed,4695c7f2,<*> Completed,['1j8CNz-0007iW-QF']
1271,cup,2020,03,01,00:23:25,1j8COD-0007ie-7S <= kelsey@mail.cup.com U=www-data P=local S=1208 id=20200301002325.Horde.174AKyMa35Zo9GaXBKyGAbV@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8COD-0007ie-7S', '<= kelsey@mail.cup.com', 'www-data', 'local', '1208 id=20200301002325.Horde.174AKyMa35Zo9GaXBKyGAbV@mail.cup.com']"
1272,cup,2020,03,01,00:23:25,1j8COD-0007ie-7S => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8COD-0007ie-7S', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
1273,cup,2020,03,01,00:23:25,1j8COD-0007ie-7S Completed,4695c7f2,<*> Completed,['1j8COD-0007ie-7S']
1274,cup,2020,03,01,00:25:19,1j8CQ3-0007j7-Hs <= kelsey@mail.cup.com U=www-data P=local S=1378 id=20200301002519.Horde.jPYEo9BRodtEBONy1qCBeYs@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CQ3-0007j7-Hs', '<= kelsey@mail.cup.com', 'www-data', 'local', '1378 id=20200301002519.Horde.jPYEo9BRodtEBONy1qCBeYs@mail.cup.com']"
1275,cup,2020,03,01,00:25:19,1j8CQ3-0007j7-Hs => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CQ3-0007j7-Hs', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
1276,cup,2020,03,01,00:25:19,1j8CQ3-0007j7-Hs Completed,4695c7f2,<*> Completed,['1j8CQ3-0007j7-Hs']
1277,cup,2020,03,01,00:27:39,1j8CSJ-0007jr-IJ <= kelsey@mail.cup.com U=www-data P=local S=5192 id=20200301002739.Horde.jlgt2wyyBIavces2VbvbYZ3@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CSJ-0007jr-IJ', '<= kelsey@mail.cup.com', 'www-data', 'local', '5192 id=20200301002739.Horde.jlgt2wyyBIavces2VbvbYZ3@mail.cup.com']"
1278,cup,2020,03,01,00:27:39,1j8CSJ-0007jr-IJ => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CSJ-0007jr-IJ', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
1279,cup,2020,03,01,00:27:39,1j8CSJ-0007jr-IJ => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CSJ-0007jr-IJ', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
1280,cup,2020,03,01,00:27:39,1j8CSJ-0007jr-IJ Completed,4695c7f2,<*> Completed,['1j8CSJ-0007jr-IJ']
1281,cup,2020,03,01,00:30:33,1j8CV7-0007kW-Uo <= kelsey@mail.cup.com U=www-data P=local S=1372 id=20200301003033.Horde.8-SiNGjPqhRy-xWkVaWqBAl@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CV7-0007kW-Uo', '<= kelsey@mail.cup.com', 'www-data', 'local', '1372 id=20200301003033.Horde.8-SiNGjPqhRy-xWkVaWqBAl@mail.cup.com']"
1282,cup,2020,03,01,00:30:34,1j8CV7-0007kW-Uo => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CV7-0007kW-Uo', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
1283,cup,2020,03,01,00:30:34,1j8CV7-0007kW-Uo Completed,4695c7f2,<*> Completed,['1j8CV7-0007kW-Uo']
1284,cup,2020,03,01,00:34:15,1j8CYh-0007lR-Pr <= kelsey@mail.cup.com U=www-data P=local S=1366 id=20200301003415.Horde.kMURzsmq_CAaNVcLMMHhhKY@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CYh-0007lR-Pr', '<= kelsey@mail.cup.com', 'www-data', 'local', '1366 id=20200301003415.Horde.kMURzsmq_CAaNVcLMMHhhKY@mail.cup.com']"
1285,cup,2020,03,01,00:34:15,1j8CYh-0007lR-Pr => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CYh-0007lR-Pr', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
1286,cup,2020,03,01,00:34:15,1j8CYh-0007lR-Pr Completed,4695c7f2,<*> Completed,['1j8CYh-0007lR-Pr']
1287,cup,2020,03,01,00:34:25,Start queue run: pid=29856,86cf1be4,Start queue run: pid=<*>,['29856']
1288,cup,2020,03,01,00:34:25,End queue run: pid=29856,3c82302c,End queue run: pid=<*>,['29856']
1289,cup,2020,03,01,00:39:06,1j8CdO-0007mh-KA <= tiny@mail.cup.com U=www-data P=local S=1097 id=20200301003906.Horde.lr08zWNqECiqmANn1LHh1RF@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CdO-0007mh-KA', '<= tiny@mail.cup.com', 'www-data', 'local', '1097 id=20200301003906.Horde.lr08zWNqECiqmANn1LHh1RF@mail.cup.com']"
1290,cup,2020,03,01,00:39:06,1j8CdO-0007mh-KA => trula <trula@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CdO-0007mh-KA', '=> trula <trula@mail.cup.com>', 'local_user', 'mail_spool']"
1291,cup,2020,03,01,00:39:06,1j8CdO-0007mh-KA Completed,4695c7f2,<*> Completed,['1j8CdO-0007mh-KA']
1292,cup,2020,03,01,00:42:33,1j8Cgj-0007oU-U8 <= tiny@mail.cup.com U=www-data P=local S=3832 id=20200301004233.Horde.42sgG9vytK9xB3yZGoCch7i@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8Cgj-0007oU-U8', '<= tiny@mail.cup.com', 'www-data', 'local', '3832 id=20200301004233.Horde.42sgG9vytK9xB3yZGoCch7i@mail.cup.com']"
1293,cup,2020,03,01,00:42:34,1j8Cgj-0007oU-U8 => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Cgj-0007oU-U8', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
1294,cup,2020,03,01,00:42:34,1j8Cgj-0007oU-U8 => daryl <daryl@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Cgj-0007oU-U8', '=> daryl <daryl@mail.cup.com>', 'local_user', 'mail_spool']"
1295,cup,2020,03,01,00:42:34,1j8Cgj-0007oU-U8 Completed,4695c7f2,<*> Completed,['1j8Cgj-0007oU-U8']
1296,cup,2020,03,01,00:56:43,1j8CuR-0007rH-TS <= kelsey@mail.cup.com U=www-data P=local S=13303 id=20200301005643.Horde.f5Q0m8EZ_HnQZ7boBHIV_bl@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CuR-0007rH-TS', '<= kelsey@mail.cup.com', 'www-data', 'local', '13303 id=20200301005643.Horde.f5Q0m8EZ_HnQZ7boBHIV_bl@mail.cup.com']"
1297,cup,2020,03,01,00:56:43,1j8CuR-0007rH-TS => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CuR-0007rH-TS', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
1298,cup,2020,03,01,00:56:43,1j8CuR-0007rH-TS => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CuR-0007rH-TS', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
1299,cup,2020,03,01,00:56:43,1j8CuR-0007rH-TS Completed,4695c7f2,<*> Completed,['1j8CuR-0007rH-TS']
1300,cup,2020,03,01,00:59:46,1j8CxO-0007s6-Ks <= sunni@mail.cup.com U=www-data P=local S=4070 id=20200301005946.Horde.cSTIT0aklcBkGiBYbMtaJP-@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8CxO-0007s6-Ks', '<= sunni@mail.cup.com', 'www-data', 'local', '4070 id=20200301005946.Horde.cSTIT0aklcBkGiBYbMtaJP-@mail.cup.com']"
1301,cup,2020,03,01,00:59:46,1j8CxO-0007s6-Ks => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8CxO-0007s6-Ks', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1302,cup,2020,03,01,00:59:46,1j8CxO-0007s6-Ks Completed,4695c7f2,<*> Completed,['1j8CxO-0007s6-Ks']
1303,cup,2020,03,01,01:04:25,Start queue run: pid=30304,86cf1be4,Start queue run: pid=<*>,['30304']
1304,cup,2020,03,01,01:04:25,End queue run: pid=30304,3c82302c,End queue run: pid=<*>,['30304']
1305,cup,2020,03,01,01:27:49,1j8DOX-0007xM-6N <= sunni@mail.cup.com U=www-data P=local S=1055 id=20200301012749.Horde.V7P99BQLAaw5Wy2LzQEKI93@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8DOX-0007xM-6N', '<= sunni@mail.cup.com', 'www-data', 'local', '1055 id=20200301012749.Horde.V7P99BQLAaw5Wy2LzQEKI93@mail.cup.com']"
1306,cup,2020,03,01,01:27:49,1j8DOX-0007xM-6N => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8DOX-0007xM-6N', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1307,cup,2020,03,01,01:27:49,1j8DOX-0007xM-6N Completed,4695c7f2,<*> Completed,['1j8DOX-0007xM-6N']
1308,cup,2020,03,01,01:33:22,1j8DTu-0007yP-Uk <= sunni@mail.cup.com U=www-data P=local S=5477 id=20200301013322.Horde.RLDY1O20xuOIc8jUFmeU82Y@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8DTu-0007yP-Uk', '<= sunni@mail.cup.com', 'www-data', 'local', '5477 id=20200301013322.Horde.RLDY1O20xuOIc8jUFmeU82Y@mail.cup.com']"
1309,cup,2020,03,01,01:33:23,1j8DTu-0007yP-Uk => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8DTu-0007yP-Uk', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1310,cup,2020,03,01,01:33:23,1j8DTu-0007yP-Uk Completed,4695c7f2,<*> Completed,['1j8DTu-0007yP-Uk']
1311,cup,2020,03,01,01:34:25,Start queue run: pid=30661,86cf1be4,Start queue run: pid=<*>,['30661']
1312,cup,2020,03,01,01:34:25,End queue run: pid=30661,3c82302c,End queue run: pid=<*>,['30661']
1313,cup,2020,03,01,01:41:29,1j8Dbl-00080N-Eo <= sunni@mail.cup.com U=www-data P=local S=1051 id=20200301014129.Horde.DZAOuicEiWWaZb0D-B4arL7@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8Dbl-00080N-Eo', '<= sunni@mail.cup.com', 'www-data', 'local', '1051 id=20200301014129.Horde.DZAOuicEiWWaZb0D-B4arL7@mail.cup.com']"
1314,cup,2020,03,01,01:41:29,1j8Dbl-00080N-Eo => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8Dbl-00080N-Eo', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
1315,cup,2020,03,01,01:41:29,1j8Dbl-00080N-Eo Completed,4695c7f2,<*> Completed,['1j8Dbl-00080N-Eo']
1316,cup,2020,03,01,01:55:26,1j8DpG-00082B-Ge <= sunni@mail.cup.com U=www-data P=local S=991 id=20200301015526.Horde.d0o08tJdBtuht3mGFGw1Mec@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8DpG-00082B-Ge', '<= sunni@mail.cup.com', 'www-data', 'local', '991 id=20200301015526.Horde.d0o08tJdBtuht3mGFGw1Mec@mail.cup.com']"
1317,cup,2020,03,01,01:55:26,1j8DpG-00082B-Ge => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8DpG-00082B-Ge', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
1318,cup,2020,03,01,01:55:26,1j8DpG-00082B-Ge => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8DpG-00082B-Ge', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
1319,cup,2020,03,01,01:55:26,1j8DpG-00082B-Ge Completed,4695c7f2,<*> Completed,['1j8DpG-00082B-Ge']
1320,cup,2020,03,01,02:04:25,Start queue run: pid=30937,86cf1be4,Start queue run: pid=<*>,['30937']
1321,cup,2020,03,01,02:04:25,End queue run: pid=30937,3c82302c,End queue run: pid=<*>,['30937']
1322,cup,2020,03,01,02:34:25,Start queue run: pid=31057,86cf1be4,Start queue run: pid=<*>,['31057']
1323,cup,2020,03,01,02:34:25,End queue run: pid=31057,3c82302c,End queue run: pid=<*>,['31057']
1324,cup,2020,03,01,03:04:25,Start queue run: pid=31180,86cf1be4,Start queue run: pid=<*>,['31180']
1325,cup,2020,03,01,03:04:25,End queue run: pid=31180,3c82302c,End queue run: pid=<*>,['31180']
